student_id,department,program,level,ue_code,ue_name,subject_code,subject_name,teacher,credit,grade
STU0118,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,14.81
STU0118,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,9.04
STU0118,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,7.41
STU0118,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,9.28
STU0118,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,14.48
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,10.26
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Pr GC3,2,15.18
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,14.82
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Pr GC3,6,10.33
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,10.74
STU0119,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC2,4,17.23
STU0119,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,10.97
STU0119,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,6.29
STU0119,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Pr GC3,3,7.24
STU0119,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,4.91
STU0119,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,16.79
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC2,4,14.41
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC2,2,9.62
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,9.16
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,13.6
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,10.02
STU0120,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Pr GC3,4,12.96
STU0120,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,7.66
STU0120,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,6.14
STU0120,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,6.31
STU0120,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,11.95
STU0120,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,11.55
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC2,4,13.28
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,15.01
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC1,6,9.59
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC1,6,16.2
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC1,6,4.58
STU0121,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,12.51
STU0121,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,13.17
STU0121,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC1,2,8.91
STU0121,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,9.67
STU0121,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,8.8
STU0121,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,15.26
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Pr GC3,4,7.88
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,9.19
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,10.54
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,11.01
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,15.75
STU0122,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC2,4,5.61
STU0122,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,10.04
STU0122,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,14.01
STU0122,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,8.87
STU0122,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC2,5,8.03
STU0122,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,13.73
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC2,4,11.7
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Pr GC3,2,10.64
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,7.83
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,6.13
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,12.23
STU0123,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Pr GC3,4,11.89
STU0123,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,7.46
STU0123,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Pr GC3,2,13.2
STU0123,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,10.12
STU0123,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,14.47
STU0123,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,15.71
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Pr GC3,4,9.45
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,13.62
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,6.63
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC1,6,9.16
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,13.47
STU0124,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,14.52
STU0124,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,10.47
STU0124,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC1,2,11.02
STU0124,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,11.54
STU0124,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,14.81
STU0124,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,4.64
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,14.33
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC2,2,9.34
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC1,6,10.51
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Pr GC3,6,10.43
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC1,6,7.29
STU0125,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,19.71
STU0125,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,9.15
STU0125,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,9.27
STU0125,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,11.2
STU0125,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,6.81
STU0125,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC2,2,12.1
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,9.51
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Pr GC3,2,11.94
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,13.84
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,12.32
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC1,6,15.66
STU0126,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,6.25
STU0126,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,8.41
STU0126,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Pr GC3,2,10.27
STU0126,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,5.43
STU0126,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,10.9
STU0126,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,11.45
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,10.08
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC2,2,9.62
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,14.1
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Pr GC3,6,11.08
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,11.86
STU0127,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,11.28
STU0127,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,10.84
STU0127,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,5.6
STU0127,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Pr GC3,3,2.08
STU0127,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,9.53
STU0127,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,9.17
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Pr GC3,4,11.4
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,10.15
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,7.16
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC1,6,8.38
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,12.06
STU0128,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,7.84
STU0128,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,8.85
STU0128,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,15.09
STU0128,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,8.97
STU0128,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,9.68
STU0128,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,9.87
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,10.31
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,7.59
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,8.0
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,10.66
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,8.85
STU0129,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Pr GC3,4,9.93
STU0129,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,5.23
STU0129,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Pr GC3,2,11.31
STU0129,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Pr GC3,3,16.95
STU0129,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Pr GC3,5,14.83
STU0129,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,10.8
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC2,4,5.03
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,11.5
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC1,6,16.34
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,12.0
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,7.86
STU0130,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Pr GC3,4,10.25
STU0130,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Pr GC3,4,11.13
STU0130,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Pr GC3,2,11.81
STU0130,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,15.31
STU0130,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,6.02
STU0130,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC2,2,12.42
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,11.42
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC1,2,12.56
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,11.27
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC1,6,10.57
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,9.51
STU0131,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC1,4,12.29
STU0131,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,10.81
STU0131,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC1,2,10.37
STU0131,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Pr GC3,3,7.68
STU0131,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,7.19
STU0131,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC1,2,9.78
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,7.28
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Pr GC3,2,12.21
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC1,6,12.53
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Pr GC3,6,12.65
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC1,6,5.37
STU0132,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC2,4,13.59
STU0132,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC1,4,7.79
STU0132,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Pr GC3,2,11.37
STU0132,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,16.65
STU0132,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC1,5,12.15
STU0132,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,10.29
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,12.11
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC2,2,13.31
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC2,6,11.86
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Dr GC2,6,7.74
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Pr GC3,6,9.18
STU0133,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Dr GC2,4,15.33
STU0133,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,11.39
STU0133,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC1,2,15.62
STU0133,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC2,3,8.53
STU0133,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC2,5,13.96
STU0133,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Pr GC3,2,13.21
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Dr GC1,4,9.73
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Dr GC2,2,15.69
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Pr GC3,6,10.99
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1523,Matériaux: de génie civil,Pr GC3,6,14.96
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1524,Dessin appliqué au génie civil,Dr GC2,6,12.85
STU0134,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1525,Géotechnique,Pr GC3,4,9.34
STU0134,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1622,Hydrologie de l' ingénieur,Dr GC2,4,13.05
STU0134,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1623,Métré et étude de prix,Dr GC2,2,12.05
STU0134,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1624,Construction métallique : notions de bases et technologie,Dr GC1,3,14.57
STU0134,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1625,Eau et assainissement:technologie,Dr GC2,5,12.74
STU0134,Genie civile,License Genie civile,L3,L-GC-S06,UE Semestre 6 - License Genie civile,GEC1626,Mécanique des sols,Dr GC2,2,4.94
STU0135,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1520,Technique de construction,Pr GC3,4,7.19
STU0135,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1521,Structures,Pr GC3,2,10.72
STU0135,Genie civile,License Genie civile,L3,L-GC-S05,UE Semestre 5 - License Genie civile,GEC1522,Topographie appliquée,Dr GC1,6,12.11
